0 , 39.2005, 249 , 8 , 0
301 , 33.7458, 394 , 19 , 71
328 , 28.7332, 437 , 20 , 81
394 , 23.0124, 534 , 23 , 90
428 , 20.1534, 633 , 22 , 96
476 , 20.1475, 783 , 23 , 105
611 , 16.7644, 1495 , 27 , 124
898 , 14.9707, 3506 , 30 , 152
922 , 13.8003, 3675 , 29 , 153
982 , 12.6556, 4117 , 25 , 157
1175 , 10.5713, 5193 , 31 , 168
1566 , 9.03919, 6844 , 41 , 186
1764 , 8.33089, 7333 , 45 , 196
1866 , 7.00679, 7545 , 45 , 206
3233 , 6.34266, 9573 , 67 , 276
7141 , 5.43278, 14139 , 122 , 400
7905 , 4.3848, 14723 , 118 , 419
